Order Date,Product Name,Sales,Quantity,State
12/06/2024,Leche en polvo,513.0,171,Florida
12/04/2024,Queso para untar,2825.6,883,Florida
25/08/2024,Queso cheddar añejo,1215.0,243,California
03/07/2024,Helado,957.0,638,Florida
12/12/2024,Mantequilla clarificada (ghee),460.0,80,California
08/02/2024,Helado,811.5,541,California
30/07/2024,Yogur natural,2765.0,790,Florida
13/01/2024,Bebidas lácteas,498.0,249,California
12/08/2024,Bebidas lácteas,514.0,257,Texas
16/08/2024,Dulce de leche,2199.0,733,Texas
18/10/2024,Suero de leche,522.0,261,Nueva York
01/04/2024,Queso para untar,2947.2,921,California
25/08/2024,Mantequilla clarificada (ghee),1190.25,207,Nueva York
21/01/2024,Queso gruyere,324.5,59,California
03/08/2024,Kumis,1417.5,567,Florida
24/11/2024,Crema agria,907.5,363,Texas
06/10/2024,Helado,273.0,182,California
23/03/2024,Dulce de leche,267.0,89,Massachusetts
16/03/2024,Yogur con frutas,33.6,28,Massachusetts
25/01/2024,Leche descremada,390.65,601,California
24/06/2024,Queso parmesano,1492.8,311,Nueva York
10/01/2024,Crema batida,2118.75,565,California
23/09/2024,Queso brie,2088.0,348,Nueva York
30/01/2024,Queso parmesano,3139.2,654,Nueva York
21/09/2024,Queso azul gorgonzola,3864.0,644,Florida
07/09/2024,Queso crema,2528.4,903,Texas
11/08/2024,Queso edam,665.0,140,Nueva York
18/03/2024,Leche condensada,2027.5,811,Massachusetts
20/11/2024,Dulce de leche,2775.0,925,Florida
26/01/2024,Dulce de leche,1779.0,593,Massachusetts
26/11/2024,Mantequilla clarificada (ghee),3478.75,605,Florida
25/10/2024,Yogur griego,1441.5,961,California
14/12/2024,Mantequilla clarificada (ghee),2949.75,513,California
01/05/2024,Helado,714.0,168,Florida
03/06/2024,Leche descremada,346.15,301,Florida
11/02/2024,Crema de leche,5564.71,929,Nueva York
29/02/2024,Helado,2864.5,674,Texas
29/07/2024,Helado,1111.5,741,California
25/09/2024,Queso azul roquefort,2362.5,378,Massachusetts
28/03/2024,Queso gouda,4203.0,934,Nueva York
22/06/2024,Yogur con frutas,466.8,389,California
19/08/2024,Dulce de leche,1896.0,632,Massachusetts
23/03/2024,Queso camembert,1950.0,325,Texas
12/07/2024,Yogur natural,114.0,114,Florida
01/01/2024,Helado,1619.25,381,Florida
07/06/2024,Crema de leche,4504.48,752,Florida
07/02/2024,Crema batida,1605.0,428,Massachusetts
04/11/2024,Queso crema,1660.4,593,Florida
18/10/2024,Mantequilla sin sal,1940.4,462,Massachusetts
15/06/2024,Yogur griego,142.5,95,Nueva York
07/02/2024,Mantequilla sin sal,2465.4,587,Massachusetts
12/04/2024,Crema de leche,856.57,143,Florida
13/06/2024,Leche descremada,1047.65,911,Texas
05/10/2024,Leche evaporada,1386.9,603,Florida
14/11/2024,Mantequilla con sal,52.0,13,California
08/12/2024,Crema de leche,4756.06,794,Texas
21/07/2024,Helado,3285.25,773,Florida
10/10/2024,Crema batida,727.5,194,Massachusetts
22/03/2024,Leche entera,723.0,964,Florida
12/01/2024,Suero de leche,1576.0,788,Nueva York
24/12/2024,Yogur natural,24.0,24,Massachusetts
26/02/2024,Queso azul gorgonzola,5364.0,894,Florida
12/02/2024,Yogur griego,340.5,227,California
09/07/2024,Queso crema,512.4,183,Texas
21/09/2024,Yogur con frutas,1096.8,914,Texas
02/02/2024,Crema batida,2955.0,788,California
09/05/2024,Yogur con frutas,1129.2,941,Texas
05/08/2024,Dulce de leche,1425.0,475,Florida
04/04/2024,Crema batida,3375.0,900,Florida
19/09/2024,Kumis,240.0,96,California
05/04/2024,Yogur con frutas,1086.0,905,Massachusetts
28/09/2024,Leche entera,2005.5,573,Nueva York
07/01/2024,Leche deslactosada,1136.2,874,California
29/08/2024,Queso azul roquefort,5800.0,928,California
22/11/2024,Crema de leche,4019.29,671,Massachusetts
26/05/2024,Yogur griego,1032.0,688,Texas
13/07/2024,Yogur griego,1083.0,722,Texas
29/01/2024,Dulce de leche,1377.0,459,Florida
13/06/2024,Queso gouda,4140.0,920,Massachusetts
25/05/2024,Kumis,1505.0,602,Nueva York
15/04/2024,Leche en polvo,2922.0,974,Massachusetts
05/05/2024,Helado,1130.5,266,Florida
04/10/2024,Cuajada,1531.2,696,California
28/09/2024,Mantequilla clarificada (ghee),178.25,31,Texas
10/12/2024,Crema de leche,2833.27,473,Texas
23/03/2024,Yogur con frutas,884.4,737,Massachusetts
17/05/2024,Leche semidescremada,476.4,397,Nueva York
10/09/2024,Kumis,47.5,19,Florida
19/11/2024,Mantequilla clarificada (ghee),4053.75,705,Massachusetts
03/06/2024,Queso gruyere,3723.5,677,Nueva York
20/11/2024,Queso gouda,1651.5,367,California
01/06/2024,Mantequilla sin sal,991.2,236,Nueva York
31/05/2024,Leche entera,2527.0,722,California
03/04/2024,Dulce de leche,288.0,96,Florida
07/12/2024,Leche evaporada,745.2,324,Massachusetts
08/06/2024,Queso crema,747.6,267,Florida
07/10/2024,Yogur natural,881.0,881,Nueva York
15/07/2024,Yogur griego,1321.5,881,California
26/10/2024,Queso en lonchas,1858.2,489,Massachusetts
15/12/2024,Mantequilla con sal,384.0,96,Nueva York
12/06/2024,Kumis,1685.0,674,California
29/08/2024,Suero de leche,340.0,170,Nueva York
03/05/2024,Bebidas lácteas,442.8,369,Florida
28/01/2024,Queso crema,187.6,67,Massachusetts
07/12/2024,Dulce de leche,1029.0,343,Texas
24/01/2024,Cuajada,74.8,34,Massachusetts
10/04/2024,Mantequilla sin sal,1772.4,422,Florida
20/06/2024,Cuajada,2109.8,959,California
13/02/2024,Cuajada,1476.2,671,Massachusetts
31/08/2024,Mantequilla con sal,2444.0,611,Texas
30/10/2024,Mantequilla sin sal,420.0,100,Massachusetts
26/09/2024,Queso mozzarella,2137.5,570,California
13/02/2024,Queso ricota,3424.0,856,Florida
31/05/2024,Dulce de leche,2208.0,736,Texas
21/11/2024,Mantequilla clarificada (ghee),3990.5,694,Florida
10/02/2024,Queso crema,2270.8,811,Texas
19/01/2024,Mantequilla clarificada (ghee),4600.0,800,Nueva York
10/09/2024,Leche evaporada,1612.3,701,Massachusetts
18/09/2024,Queso crema,2172.8,776,Texas
25/04/2024,Helado,3854.75,907,Florida
07/12/2024,Queso blanco,1355.0,271,California
05/06/2024,Leche semidescremada,1010.4,842,Massachusetts
03/04/2024,Cuajada,400.4,182,California
07/04/2024,Yogur natural,289.0,289,Massachusetts
12/11/2024,Mantequilla sin sal,1192.8,284,Massachusetts
19/09/2024,Cuajada,2164.8,984,Florida
19/09/2024,Queso ricota,700.0,175,Nueva York
18/04/2024,Queso havarti,1144.5,218,Nueva York
26/11/2024,Yogur con frutas,241.2,201,Texas
12/02/2024,Crema de leche,3318.46,554,Massachusetts
28/01/2024,Mantequilla con sal,1744.0,436,Florida
11/03/2024,Suero de leche,540.0,270,California
20/12/2024,Yogur griego,1350.0,900,California
12/06/2024,Leche semidescremada,253.2,211,California
06/09/2024,Yogur con frutas,220.8,184,Massachusetts
05/09/2024,Kumis,1115.0,446,Texas
15/10/2024,Yogur con frutas,520.8,434,Massachusetts
12/01/2024,Dulce de leche,1617.0,539,Florida
10/10/2024,Queso gouda,1206.0,268,California
22/02/2024,Queso parmesano,1857.6,387,Texas
09/12/2024,Yogur natural,1445.5,413,Nueva York
03/05/2024,Mantequilla con sal,2528.0,632,Texas
25/11/2024,Cuajada,930.6,423,Texas
28/02/2024,Crema de leche,3270.54,546,Texas
18/03/2024,Yogur griego,1140.0,760,California
29/06/2024,Yogur natural,2618.0,748,Texas
09/11/2024,Yogur con frutas,667.2,556,Nueva York
04/10/2024,Queso havarti,1711.5,326,California
23/03/2024,Mantequilla sin sal,1864.8,444,California
08/01/2024,Crema agria,200.0,80,Florida
05/02/2024,Queso havarti,4053.0,772,Texas
12/06/2024,Yogur con frutas,804.0,670,Massachusetts
21/05/2024,Queso gruyere,429.0,78,Florida
14/05/2024,Queso havarti,687.75,131,Florida
05/11/2024,Yogur con frutas,969.6,808,California
21/03/2024,Queso camembert,2790.0,465,Florida
26/06/2024,Leche deslactosada,215.05,253,Florida
06/07/2024,Yogur natural,602.0,602,Massachusetts
09/10/2024,Kumis,2277.5,911,Texas
21/05/2024,Yogur natural,2334.5,667,California
30/11/2024,Crema agria,430.0,172,California
17/11/2024,Crema agria,1220.0,488,Texas
12/03/2024,Cuajada,1487.2,676,Florida
20/11/2024,Mantequilla sin sal,3754.8,894,Florida
03/01/2024,Mantequilla con sal,1692.0,423,Nueva York
07/11/2024,Mantequilla clarificada (ghee),2093.0,364,Massachusetts
19/02/2024,Crema batida,2793.75,745,Nueva York
30/06/2024,Yogur con frutas,226.8,189,California
18/03/2024,Mantequilla clarificada (ghee),4128.5,718,Massachusetts
13/06/2024,Suero de leche,774.0,387,Nueva York
23/05/2024,Queso mozzarella,855.0,228,Massachusetts
31/08/2024,Queso gruyere,709.5,129,Massachusetts
14/03/2024,Mantequilla clarificada (ghee),3467.25,603,Florida
21/01/2024,Queso crema,2063.6,737,Nueva York
30/10/2024,Queso gouda,1170.0,260,California
29/09/2024,Yogur con frutas,393.6,328,Massachusetts
20/12/2024,Dulce de leche,1788.0,596,Massachusetts
02/02/2024,Crema de leche,4726.11,789,Massachusetts
11/08/2024,Dulce de leche,1290.0,430,Florida
28/08/2024,Leche en polvo,1006.5,183,California
01/11/2024,Leche entera,103.5,138,Texas
02/07/2024,Crema agria,1227.5,491,Massachusetts
29/06/2024,Crema agria,1147.5,459,Massachusetts
24/06/2024,Leche deslactosada,514.8,396,Texas
20/02/2024,Cuajada,600.6,273,California
23/09/2024,Crema de leche,742.76,124,California
14/03/2024,Leche descremada,640.55,557,California
02/08/2024,Queso camembert,4968.0,828,Florida
04/09/2024,Dulce de leche,2106.0,702,Nueva York
21/02/2024,Mantequilla sin sal,1869.0,445,Texas
23/08/2024,Queso cheddar añejo,1040.0,208,Texas
05/09/2024,Queso camembert,1614.0,269,Massachusetts
23/07/2024,Queso edam,2607.75,549,California
29/04/2024,Mantequilla con sal,2180.0,545,Florida
05/05/2024,Leche condensada,852.5,341,Nueva York
15/09/2024,Leche deslactosada,593.3,698,Nueva York
25/04/2024,Leche entera,2649.5,757,California
08/01/2024,Queso blanco,3295.0,659,Florida
21/11/2024,Mantequilla con sal,1832.0,458,Nueva York
24/01/2024,Mantequilla sin sal,474.6,113,Florida
26/05/2024,Mantequilla clarificada (ghee),862.5,150,Florida
28/12/2024,Mantequilla clarificada (ghee),1426.0,248,California
17/01/2024,Crema agria,1432.5,573,Florida
27/11/2024,Crema de leche,5355.06,894,California
10/10/2024,Mantequilla clarificada (ghee),4398.75,765,Florida
18/09/2024,Leche saborizada,776.0,776,Massachusetts
17/06/2024,Crema agria,2407.5,963,Texas
12/05/2024,Kumis,2185.0,874,California
14/05/2024,Queso en lonchas,2910.8,766,Nueva York
17/02/2024,Mantequilla clarificada (ghee),3858.25,671,California
28/07/2024,Crema agria,2000.0,800,Massachusetts
06/01/2024,Suero de leche,1546.0,773,California
12/07/2024,Leche condensada,847.5,339,Massachusetts
24/02/2024,Yogur griego,343.5,229,Texas
19/12/2024,Queso azul gorgonzola,2700.0,450,Texas
14/11/2024,Kumis,1017.5,407,Florida
22/03/2024,Mantequilla clarificada (ghee),5393.5,938,Massachusetts
25/09/2024,Queso cheddar añejo,1250.0,250,Nueva York
24/04/2024,Bebidas lácteas,543.6,453,Nueva York
04/08/2024,Leche en polvo,1665.0,555,Massachusetts
20/03/2024,Helado,268.5,179,Nueva York
23/10/2024,Mantequilla sin sal,1953.0,465,Nueva York
13/06/2024,Yogur con frutas,225.6,188,Texas
28/07/2024,Queso mozzarella,2463.75,657,Massachusetts
12/07/2024,Queso mozzarella,3517.5,938,California
19/02/2024,Mantequilla clarificada (ghee),2599.0,452,California
08/10/2024,Mantequilla sin sal,2515.8,599,Massachusetts
26/05/2024,Kumis,255.0,102,Florida
27/04/2024,Suero de leche,956.0,478,California
27/11/2024,Leche descremada,471.25,725,Nueva York
05/03/2024,Queso crema,1923.6,687,California
03/01/2024,Suero de leche,1472.0,736,Texas
12/09/2024,Suero de leche,1866.0,933,Nueva York
15/10/2024,Yogur con frutas,42.0,35,Nueva York
31/03/2024,Dulce de leche,942.0,314,Nueva York
11/10/2024,Crema batida,3450.0,920,Texas
22/04/2024,Leche deslactosada,962.0,740,Texas
01/12/2024,Yogur natural,2586.5,739,California
25/03/2024,Kumis,2257.5,903,Nueva York
30/01/2024,Leche descremada,334.1,514,Nueva York
28/07/2024,Yogur griego,31.5,21,Florida
21/09/2024,Yogur griego,717.0,478,California
06/06/2024,Yogur con frutas,854.4,712,Florida
09/01/2024,Bebidas lácteas,1156.0,578,Texas
22/12/2024,Queso para untar,1296.0,405,Texas
12/09/2024,Crema batida,1807.5,482,Nueva York
29/11/2024,Mantequilla con sal,964.0,241,Massachusetts
23/04/2024,Queso mozzarella,3528.75,941,Florida
12/05/2024,Crema batida,2328.75,621,Florida
03/03/2024,Mantequilla con sal,960.0,240,California
27/03/2024,Leche evaporada,476.1,207,California
24/02/2024,Dulce de leche,1953.0,651,Florida
09/01/2024,Mantequilla sin sal,1722.0,410,Massachusetts
28/09/2024,Suero de leche,320.0,160,Texas
06/10/2024,Mantequilla sin sal,2721.6,648,California
25/09/2024,Crema agria,42.5,17,Texas
13/01/2024,Helado,318.0,212,Texas
01/02/2024,Mantequilla con sal,3972.0,993,California
11/01/2024,Crema de leche,251.58,42,Nueva York
04/02/2024,Suero de leche,1894.0,947,California
16/01/2024,Mantequilla sin sal,3687.6,878,Massachusetts
10/05/2024,Crema batida,1155.0,308,Florida
23/06/2024,Mantequilla clarificada (ghee),5071.5,882,Nueva York
15/09/2024,Dulce de leche,858.0,286,Massachusetts
11/06/2024,Leche semidescremada,114.8,164,Florida
12/10/2024,Leche semidescremada,804.0,670,Texas
01/12/2024,Yogur con frutas,367.2,306,California
23/08/2024,Queso crema,926.8,331,California
29/12/2024,Cuajada,1929.4,877,California
08/05/2024,Yogur con frutas,1160.4,967,California
07/06/2024,Mantequilla con sal,1328.0,332,Texas
09/02/2024,Mantequilla clarificada (ghee),833.75,145,Florida
24/08/2024,Yogur natural,1368.5,391,Texas
09/03/2024,Leche entera,513.75,685,Florida
02/11/2024,Leche entera,658.75,527,Massachusetts
05/05/2024,Suero de leche,882.0,441,Texas
25/07/2024,Queso azul roquefort,1193.75,191,Florida
22/02/2024,Mantequilla con sal,2684.0,671,Florida
22/04/2024,Queso blanco,3355.0,671,California
02/08/2024,Mantequilla con sal,2620.0,655,Florida
15/05/2024,Queso cheddar añejo,2380.0,476,California
13/05/2024,Queso ricota,3060.0,765,Massachusetts
04/07/2024,Yogur griego,343.5,229,Nueva York
03/01/2024,Crema batida,187.5,50,Nueva York
07/12/2024,Dulce de leche,264.0,88,Nueva York
16/01/2024,Queso brie,5946.0,991,Massachusetts
19/11/2024,Bebidas lácteas,501.6,418,Texas
05/08/2024,Cuajada,1119.8,509,Massachusetts
19/07/2024,Mantequilla con sal,3860.0,965,Nueva York
27/06/2024,Mantequilla sin sal,134.4,32,Florida
27/07/2024,Queso en lonchas,1843.0,485,California
17/02/2024,Queso azul roquefort,212.5,34,Nueva York
29/03/2024,Queso edam,1529.5,322,Massachusetts
27/03/2024,Cuajada,2197.8,999,Massachusetts
27/12/2024,Queso gruyere,5082.0,924,Florida
11/05/2024,Queso ricota,3220.0,805,Texas
05/09/2024,Queso en lonchas,2048.2,539,Nueva York
10/05/2024,Crema agria,1785.0,714,Texas
30/07/2024,Queso gruyere,5197.5,945,Nueva York
07/02/2024,Suero de leche,1500.0,750,Texas
03/08/2024,Kumis,1130.0,452,Massachusetts
18/01/2024,Suero de leche,1608.0,804,Nueva York
06/01/2024,Crema de leche,1773.04,296,Massachusetts
02/06/2024,Leche entera,231.25,185,Nueva York
03/10/2024,Queso havarti,420.0,80,Massachusetts
01/04/2024,Kumis,1227.5,491,Texas
01/08/2024,Helado,3536.0,832,Massachusetts
27/10/2024,Mantequilla sin sal,982.8,234,Massachusetts
13/06/2024,Suero de leche,1822.0,911,Nueva York
13/02/2024,Yogur griego,1051.5,701,Texas
14/02/2024,Mantequilla sin sal,2700.6,643,Texas
13/09/2024,Queso gouda,63.0,14,California
09/02/2024,Queso brie,3354.0,559,Massachusetts
13/11/2024,Helado,565.25,133,California
25/08/2024,Dulce de leche,759.0,253,California
22/12/2024,Queso en lonchas,57.0,15,Florida
02/11/2024,Crema batida,750.0,200,Texas
01/04/2024,Queso havarti,5229.0,996,Nueva York
10/06/2024,Mantequilla sin sal,2742.6,653,Texas
06/11/2024,Crema batida,3536.25,943,Texas
16/04/2024,Helado,31.5,21,California
24/12/2024,Helado,3659.25,861,Florida
19/09/2024,Crema agria,1427.5,571,Massachusetts
04/06/2024,Dulce de leche,2796.0,932,Florida
08/09/2024,Dulce de leche,906.0,302,Florida
03/08/2024,Mantequilla con sal,196.0,49,California
25/02/2024,Crema de leche,2366.05,395,Texas
20/08/2024,Queso edam,3681.25,775,Texas
12/03/2024,Leche descremada,631.8,972,Florida
15/10/2024,Leche evaporada,1812.4,788,Texas
24/12/2024,Mantequilla con sal,212.0,53,Florida
17/08/2024,Yogur con frutas,306.0,255,Texas
17/09/2024,Mantequilla sin sal,1822.8,434,Massachusetts
25/08/2024,Dulce de leche,1743.0,581,Nueva York
15/11/2024,Crema batida,3150.0,840,Nueva York
08/07/2024,Yogur con frutas,314.4,262,Texas
16/03/2024,Mantequilla sin sal,1974.0,470,Florida
12/01/2024,Queso azul roquefort,2906.25,465,California
26/07/2024,Queso crema,2520.0,900,Texas
11/05/2024,Leche saborizada,190.0,190,California
19/12/2024,Suero de leche,782.0,391,Nueva York
28/07/2024,Crema agria,2275.0,910,Massachusetts
17/05/2024,Mantequilla sin sal,2784.6,663,Texas
20/08/2024,Crema batida,3337.5,890,Florida
21/06/2024,Leche descremada,458.25,705,California
26/03/2024,Crema batida,3723.75,993,Massachusetts
06/05/2024,Crema batida,3450.0,920,Texas
22/10/2024,Crema agria,192.5,77,Florida
16/04/2024,Queso azul roquefort,4518.75,723,Nueva York
07/03/2024,Crema agria,1977.5,791,Massachusetts
28/04/2024,Cuajada,129.8,59,Nueva York
25/10/2024,Queso crema,268.8,96,Nueva York
16/02/2024,Kumis,1592.5,637,Massachusetts
15/01/2024,Yogur natural,777.0,777,Massachusetts
18/02/2024,Queso camembert,3084.0,514,California
04/10/2024,Queso azul gorgonzola,1464.0,244,Massachusetts
02/02/2024,Queso en lonchas,946.2,249,Nueva York
23/04/2024,Queso en lonchas,3674.6,967,California
17/11/2024,Yogur natural,889.0,254,Nueva York
07/08/2024,Crema agria,927.5,371,Texas
14/09/2024,Yogur natural,322.0,92,Texas
22/03/2024,Queso en lonchas,2504.2,659,Texas
25/09/2024,Leche descremada,36.8,32,Florida
31/07/2024,Helado,1347.25,317,California
01/06/2024,Kumis,562.5,225,California
08/04/2024,Dulce de leche,2760.0,920,Texas
13/01/2024,Mantequilla con sal,332.0,83,Nueva York
23/11/2024,Queso crema,705.6,252,Texas
05/06/2024,Mantequilla con sal,1356.0,339,Texas
03/05/2024,Queso ricota,3400.0,850,California
23/02/2024,Leche descremada,448.5,390,Texas
13/07/2024,Yogur con frutas,817.2,681,Florida
13/11/2024,Yogur natural,487.0,487,Texas
18/02/2024,Dulce de leche,1293.0,431,Nueva York
20/05/2024,Crema agria,2397.5,959,Massachusetts
01/05/2024,Kumis,2037.5,815,Florida
21/07/2024,Leche descremada,258.05,397,Texas
29/12/2024,Leche descremada,518.05,797,Massachusetts
28/06/2024,Suero de leche,1518.0,759,Nueva York
19/08/2024,Crema agria,37.5,15,Texas
16/10/2024,Leche entera,243.75,325,California
16/12/2024,Mantequilla con sal,1624.0,406,Florida
25/02/2024,Leche en polvo,4856.5,883,California
29/03/2024,Leche evaporada,568.1,247,Massachusetts
10/05/2024,Suero de leche,1738.0,869,Florida
26/03/2024,Leche en polvo,2154.0,718,Massachusetts
26/02/2024,Yogur griego,111.0,74,Texas
25/05/2024,Yogur griego,1128.0,752,Massachusetts
21/06/2024,Dulce de leche,2688.0,896,Texas
11/07/2024,Mantequilla clarificada (ghee),3076.25,535,Texas
17/03/2024,Yogur griego,537.0,358,Nueva York
15/06/2024,Helado,1525.75,359,Massachusetts
18/04/2024,Crema de leche,2012.64,336,Massachusetts
01/04/2024,Mantequilla sin sal,3309.6,788,Massachusetts
11/11/2024,Yogur griego,1336.5,891,Massachusetts
26/10/2024,Queso crema,730.8,261,Texas
03/01/2024,Mantequilla sin sal,441.0,105,Florida
17/11/2024,Dulce de leche,1299.0,433,Texas
21/11/2024,Leche evaporada,1764.1,767,Florida
21/07/2024,Queso parmesano,4108.8,856,Nueva York
02/08/2024,Leche saborizada,118.0,118,Florida
07/04/2024,Mantequilla sin sal,3649.8,869,Massachusetts
21/08/2024,Leche deslactosada,858.0,660,Massachusetts
07/06/2024,Mantequilla sin sal,1768.2,421,Texas
02/01/2024,Leche entera,41.25,33,Texas
15/07/2024,Leche deslactosada,49.3,58,Massachusetts
05/02/2024,Mantequilla sin sal,445.2,106,California
08/12/2024,Kumis,1137.5,455,Florida
22/11/2024,Queso parmesano,2688.0,560,Texas
28/06/2024,Bebidas lácteas,1882.0,941,Texas
29/08/2024,Crema de leche,113.81,19,Texas
08/09/2024,Queso edam,636.5,134,California
23/02/2024,Mantequilla clarificada (ghee),2024.0,352,Massachusetts
09/03/2024,Leche semidescremada,838.8,699,California
08/09/2024,Mantequilla clarificada (ghee),1408.75,245,Nueva York
25/11/2024,Mantequilla clarificada (ghee),948.75,165,California
17/09/2024,Queso camembert,5472.0,912,Nueva York
01/09/2024,Yogur griego,1240.5,827,Massachusetts
24/07/2024,Yogur con frutas,262.8,219,Massachusetts
05/02/2024,Queso blanco,3570.0,714,Nueva York
